mu,lam,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,s_seed0,s_seed1,s_seed2,s_seed3
0.0322052,0.990713,green_club,0.9610,0.0190,0.9800,1.000,1.02892e+09,4.38854e+06,6850.9,1.04011e+09,1.55864e+07,1.24691e+07,3.11727e+06,18765,1.01698e+09,18925.8,49,53735,1.19393e+07,10887.2,1,1096.63,0.0101,0.0296,0.0170,0.0193,0.9800,0.9800,0.9800,0.9800
0.0408672,0.990713,green_club,0.9583,0.0217,0.9800,1.000,1.02676e+09,4.38815e+06,7220.94,1.04006e+09,1.76912e+07,1.4153e+07,3.53825e+06,18725.7,1.01631e+09,18913.3,49,53735,1.04543e+07,9533.1,1,1096.63,0.0241,0.0198,0.0200,0.0228,0.9800,0.9800,0.9800,0.9800
0.0518589,0.990713,green_club,0.9599,0.0201,0.9800,1.000,1.02733e+09,4.38216e+06,7164.18,1.03928e+09,1.63395e+07,1.30716e+07,3.2679e+06,18736.1,1.01589e+09,18905.6,49,53735,1.14363e+07,10428.5,1,1096.63,0.0147,0.0194,0.0267,0.0194,0.9800,0.9800,0.9800,0.9800
0.0658069,0.990713,green_club,0.9574,0.0226,0.9800,1.000,1.02604e+09,4.38291e+06,10294.5,1.0394e+09,1.77562e+07,1.42049e+07,3.55124e+06,18712.6,1.01472e+09,18883.9,49,53735,1.13163e+07,10319.1,1,1096.63,0.0222,0.0215,0.0230,0.0237,0.9800,0.9800,0.9800,0.9800
0.0835064,0.990713,green_club,0.9571,0.0229,0.9800,1.000,1.02674e+09,4.38969e+06,7688.91,1.04026e+09,1.79181e+07,1.43344e+07,3.58361e+06,18725.3,1.01628e+09,18912.9,49,53735,1.04551e+07,9533.77,1,1096.63,0.0181,0.0233,0.0268,0.0234,0.9800,0.9800,0.9800,0.9800
0.105966,0.990713,green_club,0.9579,0.0221,0.9800,1.000,1.02612e+09,4.3847e+06,8055.28,1.03962e+09,1.78966e+07,1.43173e+07,3.57932e+06,18714,1.01556e+09,18899.5,49,53735,1.0555e+07,9624.88,1,1096.63,0.0266,0.0239,0.0118,0.0262,0.9800,0.9800,0.9800,0.9800
0.134467,0.990713,green_club,0.9619,0.0181,0.9800,1.000,1.02943e+09,4.38485e+06,8204.4,1.03968e+09,1.46414e+07,1.17131e+07,2.92828e+06,18774.5,1.01646e+09,18916.2,49,53735,1.29707e+07,11827.7,1,1096.63,0.0121,0.0278,0.0046,0.0279,0.9800,0.9800,0.9800,0.9800
0.170634,0.990713,green_club,0.9553,0.0247,0.9800,1.000,1.02618e+09,4.39265e+06,8890.09,1.04062e+09,1.88409e+07,1.50727e+07,3.76818e+06,18715,1.01597e+09,18907.1,49,53735,1.02045e+07,9305.34,1,1096.63,0.0194,0.0283,0.0299,0.0211,0.9800,0.9800,0.9800,0.9800
0.216527,0.990713,green_club,0.9629,0.0171,0.9800,1.000,1.02981e+09,4.38149e+06,6196.07,1.03925e+09,1.38225e+07,1.1058e+07,2.7645e+06,18781.4,1.01683e+09,18923.1,49,53735,1.29812e+07,11837.4,1,1096.63,0.0140,0.0261,0.0027,0.0258,0.9800,0.9800,0.9800,0.9800
0.274765,0.990713,green_club,0.9581,0.0219,0.9800,1.000,1.02687e+09,4.38085e+06,7011.1,1.0391e+09,1.66179e+07,1.32943e+07,3.32358e+06,18727.7,1.01562e+09,18900.6,49,53735,1.12482e+07,10257,1,1096.63,0.0158,0.0205,0.0244,0.0266,0.9800,0.9800,0.9800,0.9800
0.348666,0.990713,green_club,0.4657,0.2693,0.7350,0.750,8.19998e+08,4.74345e+06,7089.42,1.0794e+09,2.64154e+08,2.11323e+08,5.28309e+07,14954.8,7.61505e+08,18895.3,36.75,40301.3,5.84929e+07,7499.08,13.25,14530.4,0.0258,1.0000,0.0246,0.0269,0.9800,0.0000,0.9800,0.9800
0.442443,0.990713,green_club,0.4687,0.2663,0.7350,0.750,8.19618e+08,4.72192e+06,6619.86,1.07677e+09,2.61881e+08,2.09505e+08,5.23763e+07,14947.9,7.59798e+08,18853,36.75,40301.3,5.98198e+07,8709.58,13.25,14530.4,0.0298,1.0000,0.0181,0.0173,0.9800,0.0000,0.9800,0.9800
0.561443,0.990713,green_club,0.4688,0.2662,0.7350,0.750,8.20984e+08,4.73227e+06,5327.76,1.07798e+09,2.61734e+08,2.09387e+08,5.23468e+07,14972.8,7.61376e+08,18892.1,36.75,40301.3,5.96073e+07,8512.27,13.25,14530.4,0.0247,0.9997,0.0194,0.0208,0.9800,0.0000,0.9800,0.9800
0.71245,0.990713,green_club,0.4710,0.2640,0.7350,0.750,8.21037e+08,4.72199e+06,5101.86,1.07672e+09,2.60412e+08,2.0833e+08,5.20824e+07,14973.8,7.6054e+08,18871.4,36.75,40301.3,6.04967e+07,9329.85,13.25,14530.4,0.0107,0.9998,0.0235,0.0220,0.9800,0.0000,0.9800,0.9800
0.904071,0.990713,green_club,0.9227,0.0431,0.9658,1.000,1.00235e+09,4.35568e+06,20008.2,1.03585e+09,3.78776e+07,3.03021e+07,7.57552e+06,18280.4,9.82741e+08,18558,48.2812,52946.8,1.96038e+07,10680.3,1.71875,1884.84,0.0190,0.0517,0.0783,0.0235,0.9800,0.9536,0.9497,0.9800
1.14723,0.990713,race_to_bottom,-0.4948,0.7503,0.2555,0.250,4.12229e+08,5.40422e+06,12714.9,1.15194e+09,7.4513e+08,5.96104e+08,1.49026e+08,7518.08,2.5596e+08,10716.8,12.775,14009.5,1.56269e+08,5838.74,37.225,40822.2,1.0000,0.9995,0.9875,0.0141,0.0000,0.0218,0.0200,0.9800
1.45579,0.990713,race_to_bottom,-0.0729,0.5466,0.4737,0.500,5.7504e+08,5.05345e+06,45427.8,1.11324e+09,5.43297e+08,4.34637e+08,1.08659e+08,10487.4,4.55967e+08,12730.4,23.6875,25976.5,1.19073e+08,7041.35,26.3125,28855.2,0.1710,0.9996,0.0160,1.0000,0.8748,0.0000,0.9800,0.0400
1.84734,0.990713,race_to_bottom,-0.5016,0.7648,0.2632,0.250,4.0319e+08,5.37928e+06,40812.9,1.14914e+09,7.51371e+08,6.01097e+08,1.50274e+08,7353.24,2.45203e+08,8666,13.1562,14427.6,1.57987e+08,4828.36,36.8438,40404.1,0.0928,0.9956,0.9708,1.0000,0.9400,0.0279,0.0451,0.0400
2.3442,0.990713,race_to_bottom,-0.9190,0.9785,0.0595,0.000,2.18711e+08,5.68113e+06,65668.6,1.18247e+09,9.69505e+08,7.75604e+08,1.93901e+08,3988.77,1.79291e+07,4390.56,2.99375,3283.05,2.00782e+08,3907.02,47.0063,51548.6,0.9959,0.9999,0.9186,0.9998,0.0634,0.0000,0.1348,0.0400
2.9747,0.990713,race_to_bottom,-0.4393,0.7402,0.3009,0.250,4.17484e+08,5.31844e+06,78308.6,1.14245e+09,7.30366e+08,5.84293e+08,1.46073e+08,7613.93,2.67161e+08,9604.67,15.0312,16483.8,1.50324e+08,5266.94,34.9688,38347.9,0.9733,1.0000,0.0268,0.9607,0.1092,0.0000,0.9800,0.1145
3.77478,0.990713,race_to_bottom,-0.9456,0.9886,0.0430,0.000,2.14819e+08,5.69694e+06,49225,1.18418e+09,9.75107e+08,7.80086e+08,1.95021e+08,3917.79,1.37667e+07,4701.01,2.15625,2364.62,2.01052e+08,3833.94,47.8438,52467,0.9966,0.9997,0.9603,0.9978,0.0400,0.0240,0.0679,0.0400
4.79005,0.990713,race_to_bottom,-0.4697,0.7492,0.2795,0.250,4.11911e+08,5.34373e+06,52214.8,1.14512e+09,7.38609e+08,5.90887e+08,1.47722e+08,7512.28,2.5907e+08,7728.66,13.9688,15318.6,1.52841e+08,5587.84,36.0312,39513.1,1.0000,0.9882,0.0201,0.9886,0.0400,0.0311,0.9800,0.0670
6.07839,0.990713,race_to_bottom,-0.5078,0.7728,0.2650,0.250,3.78244e+08,5.32476e+06,73714,1.14293e+09,7.70087e+08,6.16069e+08,1.54017e+08,6898.28,2.13457e+08,7014.91,13.25,14530.4,1.64788e+08,5178.56,36.75,40301.3,0.1347,0.9874,0.9792,0.9900,0.8818,0.0564,0.0548,0.0672
7.71324,0.990713,race_to_bottom,-0.0243,0.5230,0.4987,0.500,5.91944e+08,4.9841e+06,37566.7,1.10532e+09,5.18401e+08,4.14721e+08,1.0368e+08,10795.7,4.75491e+08,11771.7,24.9375,27347.3,1.16453e+08,7220.72,25.0625,27484.4,0.1102,0.9999,0.9601,0.0219,0.9199,0.0282,0.0668,0.9800
9.7878,0.990713,race_to_bottom,-0.9312,0.9840,0.0528,0.000,2.11721e+08,5.54964e+06,65326.2,1.16783e+09,9.61726e+08,7.69381e+08,1.92345e+08,3861.3,1.3575e+07,4576.95,2.65625,2912.93,1.98146e+08,3819.68,47.3438,51918.7,0.9691,0.9996,0.9673,1.0000,0.0980,0.0292,0.0439,0.0400
12.4203,0.990713,race_to_bottom,-0.9005,0.9768,0.0763,0.000,2.06939e+08,5.2059e+06,96490.6,1.11649e+09,9.14853e+08,7.31882e+08,1.82971e+08,3774.08,1.99766e+07,5234.15,3.78125,4146.64,1.86962e+08,3690.29,46.2188,50685,0.9827,0.9653,0.9822,0.9770,0.0910,0.0520,0.0492,0.1129
15.7609,0.990713,race_to_bottom,-0.7272,0.8051,0.0778,0.000,3.21696e+08,4.63404e+06,36515.7,1.05079e+09,7.33763e+08,5.87011e+08,1.46753e+08,5866.97,4.47937e+07,10766.6,3.9,4276.87,2.76902e+08,5459.27,46.1,50554.8,0.8024,0.7927,0.7864,0.8387,0.0944,0.0000,0.1169,0.1000
20,0.990713,green_club,0.7855,0.0951,0.8805,1.000,9.16083e+08,4.25614e+06,38398.9,1.02231e+09,1.10522e+08,8.84173e+07,2.21043e+07,16707.2,8.44445e+08,17336,44.0562,48313.5,7.16378e+07,11571.3,5.94375,6518.11,0.0195,0.0907,0.0664,0.2036,0.9800,0.9161,0.9447,0.6813
0.02,1.13379,green_club,0.9597,0.0203,0.9800,1.000,1.02706e+09,4.38228e+06,6758.61,1.03931e+09,1.66418e+07,1.33134e+07,3.32836e+06,18731.1,1.016e+09,18907.6,49,53735,1.10546e+07,10080.5,1,1096.63,0.0222,0.0151,0.0225,0.0213,0.9800,0.9800,0.9800,0.9800
0.0253792,1.13379,green_club,0.9531,0.0269,0.9800,1.000,1.02426e+09,4.38663e+06,9327.42,1.03983e+09,1.9965e+07,1.5972e+07,3.993e+06,18680.1,1.01468e+09,18883.1,49,53735,9.57835e+06,8734.33,1,1096.63,0.0226,0.0269,0.0272,0.0309,0.9800,0.9800,0.9800,0.9800
0.0322052,1.13379,green_club,0.9583,0.0217,0.9800,1.000,1.02786e+09,4.38778e+06,8273.54,1.04003e+09,1.6562e+07,1.32496e+07,3.31239e+06,18745.8,1.01636e+09,18914.2,49,53735,1.15064e+07,10492.5,1,1096.63,0.0271,0.0263,0.0185,0.0147,0.9800,0.9800,0.9800,0.9800
0.0408672,1.13379,green_club,0.9537,0.0263,0.9800,1.000,1.02469e+09,4.38626e+06,10520.8,1.03979e+09,1.95044e+07,1.56035e+07,3.90087e+06,18687.8,1.01445e+09,18878.7,49,53735,1.02399e+07,9337.59,1,1096.63,0.0226,0.0258,0.0249,0.0320,0.9800,0.9800,0.9800,0.9800
0.0518589,1.13379,green_club,0.9587,0.0213,0.9800,1.000,1.02719e+09,4.38527e+06,7505.92,1.0397e+09,1.69026e+07,1.3522e+07,3.38051e+06,18733.5,1.01604e+09,18908.3,49,53735,1.11462e+07,10164,1,1096.63,0.0185,0.0232,0.0164,0.0271,0.9800,0.9800,0.9800,0.9800
0.0658069,1.13379,green_club,0.9608,0.0192,0.9800,1.000,1.02794e+09,4.39004e+06,6547.25,1.04029e+09,1.67508e+07,1.34006e+07,3.35016e+06,18747.1,1.01708e+09,18927.7,49,53735,1.08561e+07,9899.49,1,1096.63,0.0228,0.0191,0.0182,0.0166,0.9800,0.9800,0.9800,0.9800
0.0835064,1.13379,green_club,0.4725,0.2625,0.7350,0.750,8.22683e+08,4.7359e+06,3943.05,1.07845e+09,2.60511e+08,2.08409e+08,5.21022e+07,15003.8,7.6269e+08,18924.7,36.75,40301.3,5.99931e+07,8868.56,13.25,14530.4,0.0208,0.9997,0.0156,0.0140,0.9800,0.0000,0.9800,0.9800
0.105966,1.13379,green_club,0.9599,0.0201,0.9800,1.000,1.02871e+09,4.38889e+06,8005.34,1.04017e+09,1.58589e+07,1.26871e+07,3.17177e+06,18761.3,1.01667e+09,18920.1,49,53735,1.2038e+07,10977.2,1,1096.63,0.0194,0.0184,0.0160,0.0268,0.9800,0.9800,0.9800,0.9800
0.134467,1.13379,green_club,0.9591,0.0209,0.9800,1.000,1.02696e+09,4.38456e+06,7385.37,1.03958e+09,1.70123e+07,1.36098e+07,3.40245e+06,18729.3,1.01591e+09,18905.9,49,53735,1.10476e+07,10074.1,1,1096.63,0.0177,0.0212,0.0177,0.0269,0.9800,0.9800,0.9800,0.9800
0.170634,1.13379,green_club,0.4701,0.2649,0.7350,0.750,8.22619e+08,4.73543e+06,5480.24,1.07839e+09,2.60509e+08,2.08407e+08,5.21018e+07,15002.6,7.62087e+08,18909.8,36.75,40301.3,6.0532e+07,9360.97,13.25,14530.4,0.0125,1.0000,0.0223,0.0250,0.9800,0.0000,0.9800,0.9800
0.216527,1.13379,green_club,0.9602,0.0198,0.9800,1.000,1.02813e+09,4.38872e+06,7363.44,1.04014e+09,1.64027e+07,1.31222e+07,3.28055e+06,18750.8,1.01678e+09,18922.2,49,53735,1.13503e+07,10350.1,1,1096.63,0.0228,0.0246,0.0134,0.0185,0.9800,0.9800,0.9800,0.9800
0.274765,1.13379,green_club,0.9585,0.0215,0.9800,1.000,1.02693e+09,4.38444e+06,8643.54,1.03957e+09,1.70324e+07,1.36259e+07,3.40648e+06,18728.8,1.01561e+09,18900.4,49,53735,1.13162e+07,10319,1,1096.63,0.0156,0.0266,0.0273,0.0165,0.9800,0.9800,0.9800,0.9800
0.348666,1.13379,green_club,0.4735,0.2615,0.7350,0.750,8.22689e+08,4.72713e+06,3626.02,1.07737e+09,2.59409e+08,2.07527e+08,5.18819e+07,15003.9,7.62004e+08,18907.7,36.75,40301.3,6.06842e+07,9499.65,13.25,14530.4,0.0207,1.0000,0.0099,0.0154,0.9800,0.0000,0.9800,0.9800
0.442443,1.13379,green_club,0.4676,0.2674,0.7350,0.750,8.18597e+08,4.72309e+06,6532.01,1.07683e+09,2.62962e+08,2.10369e+08,5.25923e+07,14929.3,7.59497e+08,18845.5,36.75,40301.3,5.91002e+07,8053.77,13.25,14530.4,0.0233,0.9999,0.0157,0.0306,0.9800,0.0000,0.9800,0.9800
0.561443,1.13379,green_club,0.4710,0.2640,0.7350,0.750,8.1949e+08,4.71126e+06,5439.99,1.07531e+09,2.6054e+08,2.08432e+08,5.2108e+07,14945.6,7.59011e+08,18833.4,36.75,40301.3,6.04785e+07,9309.98,13.25,14530.4,0.0220,1.0000,0.0107,0.0234,0.9800,0.0000,0.9800,0.9800
0.71245,1.13379,green_club,0.4693,0.2657,0.7350,0.750,8.19988e+08,4.72935e+06,5520.75,1.07762e+09,2.62363e+08,2.0989e+08,5.24726e+07,14954.7,7.60726e+08,18876,36.75,40301.3,5.92621e+07,8202.85,13.25,14530.4,0.0245,0.9998,0.0142,0.0244,0.9800,0.0000,0.9800,0.9800
0.904071,1.13379,race_to_bottom,-0.4894,0.7494,0.2600,0.250,4.13582e+08,5.40688e+06,20622.5,1.15246e+09,7.44304e+08,5.95444e+08,1.48861e+08,7542.75,2.58786e+08,11541.8,13,14256.2,1.54795e+08,5301.88,37,40575.4,1.0000,1.0000,0.9816,0.0163,0.0400,0.0000,0.0200,0.9800
1.14723,1.13379,green_club,0.4759,0.2670,0.7428,0.750,8.18431e+08,4.70721e+06,16814.4,1.07486e+09,2.6115e+08,2.0892e+08,5.223e+07,14926.3,7.59408e+08,14453.7,37.1313,40719.4,5.90236e+07,8276.22,12.8688,14112.3,0.0191,0.9982,0.0249,0.0256,0.9800,0.0313,0.9800,0.9800
1.45579,1.13379,race_to_bottom,-0.0104,0.5104,0.5000,0.500,6.11654e+08,5.04058e+06,23370.6,1.11159e+09,5.05004e+08,4.04003e+08,1.01001e+08,11155.1,5.05494e+08,13321,25,27415.8,1.0616e+08,6727.84,25,27415.8,1.0000,1.0000,0.0193,0.0223,0.0400,0.0000,0.9800,0.9800
1.84734,1.13379,race_to_bottom,-0.0110,0.5110,0.5000,0.500,6.10398e+08,5.02642e+06,23064.5,1.10994e+09,5.04587e+08,4.0367e+08,1.00917e+08,11132.2,5.04147e+08,13287.7,25,27415.8,1.0625e+08,6828.26,25,27415.8,1.0000,0.9996,0.0229,0.0216,0.0400,0.0000,0.9800,0.9800
2.3442,1.13379,race_to_bottom,-0.9590,0.9902,0.0312,0.000,2.11643e+08,5.7246e+06,39558.5,1.18764e+09,9.8176e+08,7.85408e+08,1.96352e+08,3859.88,1.00303e+07,7928.76,1.5625,1713.49,2.01613e+08,3796.27,48.4375,53118.2,0.9781,0.9997,0.9828,1.0000,0.0400,0.0000,0.0200,0.0647
2.9747,1.13379,race_to_bottom,-0.4622,0.7434,0.2813,0.250,4.16374e+08,5.34232e+06,50252,1.14507e+09,7.34085e+08,5.87268e+08,1.46817e+08,7593.68,2.63747e+08,9679.28,14.0625,15421.4,1.52627e+08,5845.97,35.9375,39410.3,0.9490,0.9993,0.0255,1.0000,0.1051,0.0000,0.9800,0.0400
3.77478,1.13379,race_to_bottom,-0.4876,0.7664,0.2789,0.250,3.97616e+08,5.34436e+06,75074.7,1.14502e+09,7.5282e+08,6.02256e+08,1.50564e+08,7251.57,2.42902e+08,6533.67,13.95,15298,1.54714e+08,5208.91,36.05,39533.6,0.9927,1.0000,0.0777,0.9953,0.0432,0.0519,0.9543,0.0661
4.79005,1.13379,race_to_bottom,-0.4549,0.7452,0.2903,0.250,4.15353e+08,5.32441e+06,62756.7,1.14297e+09,7.33002e+08,5.86401e+08,1.466e+08,7575.06,2.63651e+08,9060.66,14.525,15928.6,1.51702e+08,5332.99,35.475,38903.1,1.0000,0.9999,0.0251,0.9557,0.0636,0.0000,0.9800,0.1177
6.07839,1.13379,race_to_bottom,-0.9047,0.9713,0.0666,0.000,2.2343e+08,5.61305e+06,68232.5,1.17501e+09,9.57265e+08,7.65812e+08,1.91453e+08,4074.84,2.46855e+07,8114.77,3.33125,3653.16,1.98745e+08,3893.08,46.6688,51178.5,0.9562,0.9998,0.9860,0.9433,0.1074,0.0000,0.0200,0.1392
7.71324,1.13379,race_to_bottom,-0.9010,0.9720,0.0711,0.000,2.21073e+08,5.5643e+06,75070.3,1.1696e+09,9.54162e+08,7.63329e+08,1.90832e+08,4031.85,2.25302e+07,5064.41,3.575,3920.46,1.98543e+08,3913.19,46.425,50911.2,1.0000,1.0000,0.9607,0.9274,0.0400,0.0000,0.0972,0.1470
9.7878,1.13379,race_to_bottom,-0.8873,0.9707,0.0834,0.000,2.21159e+08,5.47357e+06,81873.1,1.15872e+09,9.43121e+08,7.54497e+08,1.88624e+08,4033.42,2.314e+07,4523.36,4.15625,4557.88,1.98019e+08,3960.86,45.8438,50273.8,0.9869,0.9990,0.9051,0.9918,0.0664,0.0000,0.1726,0.0948
12.4203,1.13379,race_to_bottom,-0.8570,0.9487,0.0918,0.000,2.27926e+08,5.32592e+06,82576.7,1.14236e+09,9.1984e+08,7.35872e+08,1.83968e+08,4156.83,3.2996e+07,5278.29,4.61875,5065.07,1.9493e+08,3957.21,45.3813,49766.6,0.8346,0.9823,0.9783,0.9998,0.2426,0.0407,0.0438,0.0400
15.7609,1.13379,race_to_bottom,-0.4011,0.6723,0.2712,0.250,4.4146e+08,4.66796e+06,31586.5,1.05319e+09,6.16428e+08,4.93142e+08,1.23286e+08,8051.18,2.52437e+08,13116.2,13.5688,14879.9,1.89022e+08,6105.56,36.4312,39951.7,0.7990,0.9368,0.0793,0.8739,0.0847,0.0000,0.9306,0.0695
20,1.13379,green_club,0.7690,0.1109,0.8799,1.000,9.0569e+08,4.26622e+06,53555.7,1.02355e+09,1.22182e+08,9.7746e+07,2.44365e+07,16517.6,8.31093e+08,17241.4,43.9625,48210.7,7.45967e+07,11310.4,6.0375,6620.92,0.0868,0.0964,0.1243,0.1360,0.8965,0.9316,0.8771,0.8146
0.02,1.29753,green_club,0.9542,0.0258,0.9800,1.000,1.02475e+09,4.38378e+06,9038.67,1.03949e+09,1.91327e+07,1.53061e+07,3.82653e+06,18689,1.01475e+09,18884.4,49,53735,9.99706e+06,9116.13,1,1096.63,0.0272,0.0310,0.0198,0.0251,0.9800,0.9800,0.9800,0.9800
0.0253792,1.29753,green_club,0.9576,0.0224,0.9800,1.000,1.02606e+09,4.38128e+06,8296.15,1.03918e+09,1.75133e+07,1.40106e+07,3.50266e+06,18712.8,1.01515e+09,18891.8,49,53735,1.09064e+07,9945.31,1,1096.63,0.0211,0.0176,0.0286,0.0221,0.9800,0.9800,0.9800,0.9800
0.0322052,1.29753,green_club,0.9619,0.0181,0.9800,1.000,1.02929e+09,4.38483e+06,6302.05,1.03964e+09,1.47447e+07,1.17958e+07,2.94894e+06,18771.8,1.01707e+09,18927.5,49,53735,1.22218e+07,11144.9,1,1096.63,0.0164,0.0194,0.0167,0.0200,0.9800,0.9800,0.9800,0.9800
0.0408672,1.29753,green_club,0.9557,0.0243,0.9800,1.000,1.02578e+09,4.3926e+06,8734.54,1.04062e+09,1.92347e+07,1.53877e+07,3.84693e+06,18707.9,1.0159e+09,18905.8,49,53735,9.88007e+06,9009.46,1,1096.63,0.0200,0.0269,0.0208,0.0294,0.9800,0.9800,0.9800,0.9800
0.0518589,1.29753,green_club,0.9574,0.0226,0.9800,1.000,1.02554e+09,4.38379e+06,8482.52,1.0395e+09,1.83531e+07,1.46825e+07,3.67062e+06,18703.4,1.01515e+09,18891.7,49,53735,1.03929e+07,9477.08,1,1096.63,0.0210,0.0276,0.0188,0.0231,0.9800,0.9800,0.9800,0.9800
0.0658069,1.29753,green_club,0.9523,0.0277,0.9800,1.000,1.02391e+09,4.38715e+06,8796.73,1.03991e+09,2.03883e+07,1.63106e+07,4.07765e+06,18673.8,1.01477e+09,18884.6,49,53735,9.14829e+06,8342.16,1,1096.63,0.0298,0.0301,0.0230,0.0279,0.9800,0.9800,0.9800,0.9800
0.0835064,1.29753,green_club,0.9612,0.0188,0.9800,1.000,1.02912e+09,4.39212e+06,5886.18,1.04056e+09,1.58455e+07,1.26764e+07,3.1691e+06,18768.7,1.01777e+09,18940.5,49,53735,1.13462e+07,10346.4,1,1096.63,0.0156,0.0241,0.0191,0.0163,0.9800,0.9800,0.9800,0.9800
0.105966,1.29753,green_club,0.9562,0.0238,0.9800,1.000,1.02658e+09,4.39175e+06,7310.25,1.04052e+09,1.83406e+07,1.46725e+07,3.66813e+06,18722.3,1.01654e+09,18917.6,49,53735,1.00389e+07,9154.26,1,1096.63,0.0214,0.0290,0.0228,0.0221,0.9800,0.9800,0.9800,0.9800
0.134467,1.29753,green_club,0.4703,0.2647,0.7350,0.750,8.2255e+08,4.73343e+06,5778.71,1.07816e+09,2.60351e+08,2.08281e+08,5.20702e+07,15001.4,7.61824e+08,18903.2,36.75,40301.3,6.0726e+07,9538.08,13.25,14530.4,0.0103,0.9999,0.0265,0.0220,0.9800,0.0000,0.9800,0.9800
0.170634,1.29753,green_club,0.9579,0.0221,0.9800,1.000,1.02764e+09,4.3952e+06,7167.23,1.04094e+09,1.77018e+07,1.41614e+07,3.54036e+06,18741.8,1.01722e+09,18930.2,49,53735,1.04291e+07,9510.13,1,1096.63,0.0309,0.0187,0.0212,0.0174,0.9800,0.9800,0.9800,0.9800
0.216527,1.29753,green_club,0.9600,0.0200,0.9800,1.000,1.02769e+09,4.38861e+06,7034.12,1.04013e+09,1.68382e+07,1.34705e+07,3.36763e+06,18742.6,1.01668e+09,18920.2,49,53735,1.10151e+07,10044.5,1,1096.63,0.0250,0.0118,0.0226,0.0207,0.9800,0.9800,0.9800,0.9800
0.274765,1.29753,green_club,0.9587,0.0213,0.9800,1.000,1.02743e+09,4.38694e+06,7565.16,1.03991e+09,1.68738e+07,1.3499e+07,3.37476e+06,18737.9,1.01627e+09,18912.6,49,53735,1.11653e+07,10181.4,1,1096.63,0.0224,0.0176,0.0178,0.0274,0.9800,0.9800,0.9800,0.9800
0.348666,1.29753,green_club,0.4640,0.2710,0.7350,0.750,8.18105e+08,4.72787e+06,8095.32,1.07744e+09,2.64072e+08,2.11258e+08,5.28145e+07,14920.3,7.59341e+08,18841.6,36.75,40301.3,5.8764e+07,7747.1,13.25,14530.4,0.0277,0.9999,0.0300,0.0263,0.9800,0.0000,0.9800,0.9800
0.442443,1.29753,green_club,0.4682,0.2668,0.7350,0.750,8.20778e+08,4.73697e+06,6916.93,1.07863e+09,2.62594e+08,2.10075e+08,5.25188e+07,14969.1,7.61232e+08,18888.5,36.75,40301.3,5.95462e+07,8459.64,13.25,14530.4,0.0217,1.0000,0.0150,0.0304,0.9800,0.0000,0.9800,0.9800
0.561443,1.29753,green_club,0.4665,0.2685,0.7350,0.750,8.17944e+08,4.72162e+06,7171.17,1.07665e+09,2.63432e+08,2.10745e+08,5.26863e+07,14917.4,7.58983e+08,18832.7,36.75,40301.3,5.89607e+07,7929.72,13.25,14530.4,0.0302,0.9999,0.0198,0.0241,0.9800,0.0000,0.9800,0.9800
0.71245,1.29753,green_club,0.4720,0.2630,0.7350,0.750,8.21569e+08,4.72083e+06,4569.56,1.07654e+09,2.59692e+08,2.07754e+08,5.19384e+07,14983.5,7.60736e+08,18876.2,36.75,40301.3,6.0833e+07,9634.91,13.25,14530.4,0.0169,0.9999,0.0156,0.0195,0.9800,0.0000,0.9800,0.9800
0.904071,1.29753,green_club,0.4789,0.2561,0.7350,0.750,8.23415e+08,4.69896e+06,3110.15,1.07382e+09,2.55103e+08,2.04083e+08,5.10207e+07,15017.1,7.59754e+08,18851.9,36.75,40301.3,6.3661e+07,12214.3,13.25,14530.4,0.0000,0.9998,0.0128,0.0117,0.9800,0.0000,0.9800,0.9800
1.14723,1.29753,green_club,0.4644,0.2710,0.7354,0.750,8.11361e+08,4.69327e+06,19928.8,1.07317e+09,2.66524e+08,2.13219e+08,5.33049e+07,14797.3,7.47914e+08,14476.9,36.7812,40335.5,6.34463e+07,10201.1,13.2188,14496.1,0.0043,1.0000,0.0267,0.0528,0.9800,0.0225,0.9800,0.9591
1.45579,1.29753,race_to_bottom,-0.0040,0.5099,0.5060,0.500,6.12789e+08,5.02072e+06,29717.7,1.10933e+09,5.01595e+08,4.01276e+08,1.00319e+08,11175.8,5.06451e+08,11753.2,25.3,27744.8,1.06338e+08,7209.66,24.7,27086.8,0.0265,0.9903,0.0237,0.9992,0.9800,0.0239,0.9800,0.0400
1.84734,1.29753,race_to_bottom,-0.0044,0.5104,0.5060,0.500,6.12569e+08,5.02887e+06,33838.3,1.11035e+09,5.02846e+08,4.02277e+08,1.00569e+08,11171.8,5.06146e+08,13228.3,25.3,27744.8,1.06423e+08,7633.23,24.7,27086.8,0.0186,0.9998,0.0233,0.9999,0.9800,0.0000,0.9800,0.0641
2.3442,1.29753,race_to_bottom,-0.9466,0.9902,0.0436,0.000,2.11462e+08,5.70966e+06,53590.7,1.18575e+09,9.80052e+08,7.84042e+08,1.9601e+08,3856.56,9.45886e+06,5783.3,2.175,2385.18,2.02003e+08,3855.52,47.825,52446.5,0.9742,0.9999,0.9866,1.0000,0.0820,0.0000,0.0200,0.0724
