phi,delta_loc,regime,R,h_mean,s_mean,p_green,all_W_tot,all_cs_tot,all_fisc_tot,all_host_tot,all_dmg_tot,all_dmg_loc_tot,all_dmg_glob_tot,all_W_pc,strict_W_tot,strict_W_pc,strict_n,strict_pop,lax_W_tot,lax_W_pc,lax_n,lax_pop,h_seed0,h_seed1,h_seed2,h_seed3,s_seed0,s_seed1,s_seed2,s_seed3
172.414,1320.69,green_club,0.9638,0.0162,0.9800,1.000,1.05333e+08,4.34991e+06,4586.49,1.18977e+08,1.79988e+07,1.43991e+07,3.59977e+06,1921.02,1.15171e+08,2143.32,49,53735,-9.83837e+06,-8971.43,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,1320.69,green_club,0.9617,0.0183,0.9800,1.000,1.62394e+08,4.34865e+06,4848.76,1.78436e+08,2.03955e+07,1.63164e+07,4.0791e+06,2961.67,1.72764e+08,3215.1,49,53735,-1.03701e+07,-9456.31,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,1320.69,green_club,0.9617,0.0183,0.9800,1.000,2.21872e+08,4.34865e+06,4848.76,2.37914e+08,2.03955e+07,1.63164e+07,4.0791e+06,4046.42,2.30977e+08,4298.45,49,53735,-9.10508e+06,-8302.76,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,1320.69,green_club,0.9617,0.0183,0.9800,1.000,2.81351e+08,4.34865e+06,4848.76,2.97393e+08,2.03955e+07,1.63164e+07,4.0791e+06,5131.17,2.89191e+08,5381.79,49,53735,-7.84006e+06,-7149.21,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,1320.69,green_club,0.9617,0.0183,0.9800,1.000,3.40829e+08,4.34865e+06,4848.76,3.56871e+08,2.03955e+07,1.63164e+07,4.0791e+06,6215.92,3.47404e+08,6465.13,49,53735,-6.57503e+06,-5995.65,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,1320.69,green_club,0.9617,0.0183,0.9800,1.000,4.00308e+08,4.34865e+06,4848.76,4.1635e+08,2.03955e+07,1.63164e+07,4.0791e+06,7300.66,4.05618e+08,7548.48,49,53735,-5.31001e+06,-4842.1,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,1320.69,green_club,0.9617,0.0183,0.9800,1.000,4.59786e+08,4.34865e+06,4848.76,4.75828e+08,2.03955e+07,1.63164e+07,4.0791e+06,8385.41,4.63831e+08,8631.82,49,53735,-4.04498e+06,-3688.55,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,1320.69,green_club,0.9617,0.0183,0.9800,1.000,5.19265e+08,4.34865e+06,4848.76,5.35307e+08,2.03955e+07,1.63164e+07,4.0791e+06,9470.16,5.22045e+08,9715.16,49,53735,-2.77996e+06,-2534.99,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,1320.69,green_club,0.9617,0.0183,0.9800,1.000,5.78743e+08,4.34865e+06,4848.76,5.94785e+08,2.03955e+07,1.63164e+07,4.0791e+06,10554.9,5.80258e+08,10798.5,49,53735,-1.51493e+06,-1381.44,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
948.276,1320.69,green_club,0.9617,0.0183,0.9800,1.000,6.38222e+08,4.34865e+06,4848.76,6.54264e+08,2.03955e+07,1.63164e+07,4.0791e+06,11639.7,6.38471e+08,11881.8,49,53735,-249905,-227.884,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1034.48,1320.69,green_club,0.9617,0.0183,0.9800,1.000,6.977e+08,4.34865e+06,4848.76,7.13742e+08,2.03955e+07,1.63164e+07,4.0791e+06,12724.4,6.96685e+08,12965.2,49,53735,1.01512e+06,925.67,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,1320.69,green_club,0.9617,0.0183,0.9800,1.000,7.57179e+08,4.34865e+06,4848.76,7.73221e+08,2.03955e+07,1.63164e+07,4.0791e+06,13809.1,7.54898e+08,14048.5,49,53735,2.28015e+06,2079.22,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1206.9,1320.69,green_club,0.9617,0.0183,0.9800,1.000,8.16657e+08,4.34865e+06,4848.76,8.32699e+08,2.03955e+07,1.63164e+07,4.0791e+06,14893.9,8.13112e+08,15131.9,49,53735,3.54517e+06,3232.78,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1293.1,1320.69,green_club,0.9617,0.0183,0.9800,1.000,8.76136e+08,4.34865e+06,4848.76,8.92178e+08,2.03955e+07,1.63164e+07,4.0791e+06,15978.6,8.71325e+08,16215.2,49,53735,4.8102e+06,4386.33,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1379.31,1320.69,green_club,0.9627,0.0173,0.9800,1.000,9.37468e+08,4.3499e+06,4431.9,9.51813e+08,1.86992e+07,1.49593e+07,3.73983e+06,17097.2,9.30287e+08,17312.5,49,53735,7.18144e+06,6548.62,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1465.52,1320.69,green_club,0.9624,0.0176,0.9800,1.000,9.96394e+08,4.34489e+06,4337.81,1.01069e+09,1.86474e+07,1.49179e+07,3.72948e+06,18171.9,9.87948e+08,18385.6,49,53735,8.44577e+06,7701.54,1,1096.63,0.0182,0.0150,0.0208,0.0164,0.9800,0.9800,0.9800,0.9800
1551.72,1320.69,green_club,0.9592,0.0208,0.9800,1.000,1.05341e+09,4.34266e+06,7850.05,1.06983e+09,2.07663e+07,1.6613e+07,4.15326e+06,19211.8,1.04383e+09,19425.5,49,53735,9.58302e+06,8738.58,1,1096.63,0.0182,0.0172,0.0207,0.0270,0.9800,0.9800,0.9800,0.9800
1637.93,1320.69,green_club,0.9635,0.0165,0.9800,1.000,1.11557e+09,4.33874e+06,6061.34,1.12877e+09,1.75521e+07,1.40417e+07,3.51042e+06,20345.3,1.10311e+09,20528.6,49,53735,1.24586e+07,11360.8,1,1096.63,0.0089,0.0183,0.0173,0.0215,0.9800,0.9800,0.9800,0.9800
1724.14,1320.69,green_club,0.9600,0.0200,0.9800,1.000,1.17167e+09,4.33583e+06,6793.73,1.1877e+09,2.03716e+07,1.62973e+07,4.07433e+06,21368.6,1.1596e+09,21580,49,53735,1.20749e+07,11010.9,1,1096.63,0.0125,0.0240,0.0173,0.0265,0.9800,0.9800,0.9800,0.9800
1810.34,1320.69,green_club,0.9425,0.0323,0.9748,1.000,1.21916e+09,4.33768e+06,13506.4,1.24741e+09,3.26061e+07,2.60849e+07,6.52123e+06,22234.6,1.20354e+09,22516,48.7375,53447.2,1.56232e+07,11524.1,1.2625,1384.5,0.0290,0.0172,0.0640,0.0189,0.9800,0.9800,0.9592,0.9800
1896.55,1320.69,green_club,0.9577,0.0223,0.9800,1.000,1.29069e+09,4.34692e+06,6434.76,1.30836e+09,2.20274e+07,1.76219e+07,4.40548e+06,23539.1,1.27756e+09,23775.1,49,53735,1.31337e+07,11976.4,1,1096.63,0.0246,0.0254,0.0161,0.0233,0.9800,0.9800,0.9800,0.9800
1982.76,1320.69,green_club,0.4746,0.2663,0.7409,0.750,1.07814e+09,4.6899e+06,15414.9,1.41785e+09,3.4441e+08,2.75528e+08,6.8882e+07,19662.8,1.00043e+09,19181.5,37.0438,40623.4,7.77169e+07,11234.2,12.9563,14208.3,0.0178,0.9999,0.0238,0.0237,0.9800,0.0234,0.9800,0.9800
2068.97,1320.69,race_to_bottom,-0.9632,0.9949,0.0317,0.000,3.42455e+08,5.73183e+06,49846.5,1.63929e+09,1.30261e+09,1.04209e+09,2.60523e+08,6245.57,1.08537e+07,7702.62,1.58125,1734.05,3.31601e+08,6245.07,48.4188,53097.6,1.0000,0.9981,0.9816,1.0000,0.0400,0.0269,0.0200,0.0400
2155.17,1320.69,race_to_bottom,-0.9633,0.9957,0.0324,0.000,4.10407e+08,5.73131e+06,50862.7,1.7075e+09,1.30288e+09,1.0423e+09,2.60575e+08,7484.85,1.20504e+07,9631.38,1.625,1782.03,3.98356e+08,7511.35,48.375,53049.6,1.0000,0.9997,0.9832,1.0000,0.0221,0.0000,0.0200,0.0876
2241.38,1320.69,race_to_bottom,-0.9558,0.9905,0.0348,0.000,4.82651e+08,5.72743e+06,44153.7,1.7751e+09,1.29822e+09,1.03857e+09,2.59643e+08,8802.41,1.64624e+07,9369.2,1.71875,1884.84,4.66188e+08,8807.29,48.2812,52946.8,0.9890,1.0000,0.9731,0.9999,0.0570,0.0000,0.0421,0.0400
2327.59,1320.69,race_to_bottom,-0.9569,0.9946,0.0377,0.000,5.46391e+08,5.71985e+06,60932.8,1.8421e+09,1.30149e+09,1.04119e+09,2.60298e+08,9964.88,1.73223e+07,8184.35,1.89375,2076.75,5.29069e+08,10032,48.1063,52754.9,1.0000,1.0000,0.9784,0.9999,0.0400,0.0000,0.0709,0.0400
2413.79,1320.69,race_to_bottom,-0.9819,0.9969,0.0150,0.000,6.16218e+08,5.76472e+06,21522.7,1.91842e+09,1.30799e+09,1.04639e+09,2.61598e+08,11238.4,9.97146e+06,13906.9,0.75,822.475,6.06246e+08,11225.1,49.25,54009.2,1.0000,0.9999,0.9881,0.9997,0.0000,0.0000,0.0200,0.0400
2500,1320.69,race_to_bottom,-0.9816,0.9966,0.0150,0.000,6.84629e+08,5.76282e+06,21522.7,1.98664e+09,1.30779e+09,1.04623e+09,2.61558e+08,12486,1.08034e+07,14902.4,0.75,822.475,6.73825e+08,12476.3,49.25,54009.2,1.0000,0.9999,0.9866,0.9998,0.0000,0.0000,0.0200,0.0400
0,1365.52,green_club,0.9597,0.0203,0.9800,1.000,-1.78445e+07,4.35119e+06,6388.71,0,2.22021e+07,1.77616e+07,4.44041e+06,-325.441,-3.00034e+06,-55.8358,49,53735,-1.48441e+07,-13536.1,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,1365.52,green_club,0.9632,0.0168,0.9800,1.000,4.35157e+07,4.35001e+06,4822.88,5.94893e+07,2.03284e+07,1.62628e+07,4.06569e+06,793.624,5.63041e+07,1047.81,49,53735,-1.27884e+07,-11661.5,1,1096.63,0.0161,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,1365.52,green_club,0.9638,0.0162,0.9800,1.000,1.04722e+08,4.34991e+06,4586.49,1.18977e+08,1.86098e+07,1.48878e+07,3.72195e+06,1909.88,1.14983e+08,2139.81,49,53735,-1.0261e+07,-9356.84,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,1365.52,green_club,0.9617,0.0183,0.9800,1.000,1.61701e+08,4.34865e+06,4848.76,1.78436e+08,2.10878e+07,1.68702e+07,4.21755e+06,2949.05,1.72555e+08,3211.23,49,53735,-1.08542e+07,-9897.79,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,1365.52,green_club,0.9617,0.0183,0.9800,1.000,2.2118e+08,4.34865e+06,4848.76,2.37914e+08,2.10878e+07,1.68702e+07,4.21755e+06,4033.8,2.30769e+08,4294.57,49,53735,-9.58922e+06,-8744.24,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,1365.52,green_club,0.9617,0.0183,0.9800,1.000,2.80658e+08,4.34865e+06,4848.76,2.97393e+08,2.10878e+07,1.68702e+07,4.21755e+06,5118.54,2.88982e+08,5377.92,49,53735,-8.32419e+06,-7590.68,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,1365.52,green_club,0.9617,0.0183,0.9800,1.000,3.40137e+08,4.34865e+06,4848.76,3.56871e+08,2.10878e+07,1.68702e+07,4.21755e+06,6203.29,3.47196e+08,6461.26,49,53735,-7.05917e+06,-6437.13,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,1365.52,green_club,0.9617,0.0183,0.9800,1.000,3.99615e+08,4.34865e+06,4848.76,4.1635e+08,2.10878e+07,1.68702e+07,4.21755e+06,7288.04,4.05409e+08,7544.6,49,53735,-5.79414e+06,-5283.57,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,1365.52,green_club,0.9617,0.0183,0.9800,1.000,4.59094e+08,4.34865e+06,4848.76,4.75828e+08,2.10878e+07,1.68702e+07,4.21755e+06,8372.79,4.63623e+08,8627.95,49,53735,-4.52912e+06,-4130.02,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,1365.52,green_club,0.9617,0.0183,0.9800,1.000,5.18572e+08,4.34865e+06,4848.76,5.35307e+08,2.10878e+07,1.68702e+07,4.21755e+06,9457.53,5.21836e+08,9711.29,49,53735,-3.26409e+06,-2976.47,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,1365.52,green_club,0.9617,0.0183,0.9800,1.000,5.78051e+08,4.34865e+06,4848.76,5.94785e+08,2.10878e+07,1.68702e+07,4.21755e+06,10542.3,5.8005e+08,10794.6,49,53735,-1.99907e+06,-1822.91,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
948.276,1365.52,green_club,0.9617,0.0183,0.9800,1.000,6.37529e+08,4.34865e+06,4848.76,6.54264e+08,2.10878e+07,1.68702e+07,4.21755e+06,11627,6.38263e+08,11878,49,53735,-734042,-669.36,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1034.48,1365.52,green_club,0.9617,0.0183,0.9800,1.000,6.97008e+08,4.34865e+06,4848.76,7.13742e+08,2.10878e+07,1.68702e+07,4.21755e+06,12711.8,6.96477e+08,12961.3,49,53735,530983,484.194,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,1365.52,green_club,0.9617,0.0183,0.9800,1.000,7.56486e+08,4.34865e+06,4848.76,7.73221e+08,2.10878e+07,1.68702e+07,4.21755e+06,13796.5,7.5469e+08,14044.7,49,53735,1.79601e+06,1637.75,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1206.9,1365.52,green_club,0.9617,0.0183,0.9800,1.000,8.15965e+08,4.34865e+06,4848.76,8.32699e+08,2.10878e+07,1.68702e+07,4.21755e+06,14881.3,8.12904e+08,15128,49,53735,3.06103e+06,2791.3,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1293.1,1365.52,green_club,0.9617,0.0183,0.9800,1.000,8.75443e+08,4.34865e+06,4848.76,8.92178e+08,2.10878e+07,1.68702e+07,4.21755e+06,15966,8.71117e+08,16211.3,49,53735,4.32606e+06,3944.86,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1379.31,1365.52,green_club,0.9627,0.0173,0.9800,1.000,9.36833e+08,4.3499e+06,4431.9,9.51813e+08,1.93339e+07,1.54671e+07,3.86677e+06,17085.6,9.30096e+08,17308.9,49,53735,6.73736e+06,6143.68,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1465.52,1365.52,green_club,0.9627,0.0173,0.9800,1.000,9.96322e+08,4.3499e+06,4431.9,1.0113e+09,1.93339e+07,1.54671e+07,3.86677e+06,18170.6,9.88324e+08,18392.5,49,53735,7.9978e+06,7293.05,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1551.72,1365.52,green_club,0.9608,0.0192,0.9800,1.000,1.05396e+09,4.33935e+06,6977.43,1.06943e+09,1.98165e+07,1.58532e+07,3.96329e+06,19221.8,1.04404e+09,19429.4,49,53735,9.92634e+06,9051.65,1,1096.63,0.0182,0.0150,0.0207,0.0228,0.9800,0.9800,0.9800,0.9800
1637.93,1365.52,green_club,0.9606,0.0194,0.9800,1.000,1.11314e+09,4.34486e+06,7255.61,1.12957e+09,2.0782e+07,1.66256e+07,4.15639e+06,20301,1.1025e+09,20517.4,49,53735,1.06312e+07,9694.37,1,1096.63,0.0182,0.0172,0.0207,0.0215,0.9800,0.9800,0.9800,0.9800
1724.14,1365.52,green_club,0.9607,0.0193,0.9800,1.000,1.17122e+09,4.32863e+06,6897.55,1.18673e+09,1.98417e+07,1.58734e+07,3.96834e+06,21360.3,1.15881e+09,21565.3,49,53735,1.24092e+07,11315.7,1,1096.63,0.0143,0.0201,0.0173,0.0255,0.9800,0.9800,0.9800,0.9800
1810.34,1365.52,green_club,0.9547,0.0253,0.9800,1.000,1.22574e+09,4.33472e+06,9177.61,1.24693e+09,2.55311e+07,2.04249e+07,5.10622e+06,22354.7,1.21516e+09,22613.9,49,53735,1.05828e+07,9650.28,1,1096.63,0.0278,0.0226,0.0245,0.0265,0.9800,0.9800,0.9800,0.9800
1896.55,1365.52,green_club,0.9226,0.0435,0.9660,1.000,1.25698e+09,4.35936e+06,23056.6,1.31032e+09,5.77199e+07,4.61759e+07,1.1544e+07,22924.4,1.23731e+09,23337.4,48.3125,52981.1,1.96766e+07,11095.6,1.6875,1850.57,0.0988,0.0220,0.0291,0.0239,0.9241,0.9800,0.9800,0.9800
1982.76,1365.52,green_club,0.9567,0.0233,0.9800,1.000,1.34722e+09,4.34238e+06,8369.41,1.36709e+09,2.42229e+07,1.93783e+07,4.84458e+06,24570.1,1.33356e+09,24817.3,49,53735,1.36602e+07,12456.5,1,1096.63,0.0246,0.0288,0.0161,0.0237,0.9800,0.9800,0.9800,0.9800
2068.97,1365.52,race_to_bottom,-0.0214,0.5114,0.4900,0.500,8.52248e+08,5.08225e+06,3956.42,1.54022e+09,6.93061e+08,5.54449e+08,1.38612e+08,15543,6.98249e+08,25988.6,24.5,26867.5,1.53999e+08,8880,25.5,27964.1,1.0000,0.9998,0.0238,0.0220,0.0000,0.0000,0.9800,0.9800
2155.17,1365.52,race_to_bottom,-0.9704,0.9954,0.0250,0.000,3.66592e+08,5.74285e+06,39398.3,1.70946e+09,1.34865e+09,1.07892e+09,2.69731e+08,6685.77,1.03904e+07,9538.96,1.25,1370.79,3.56201e+08,6662.91,48.75,53460.9,1.0000,0.9999,0.9816,0.9999,0.0400,0.0000,0.0200,0.0400
2241.38,1365.52,race_to_bottom,-0.9626,0.9957,0.0331,0.000,4.34463e+08,5.73082e+06,51377,1.77572e+09,1.34704e+09,1.07763e+09,2.69407e+08,7923.59,1.25086e+07,9838.5,1.6625,1823.15,4.21955e+08,7962.47,48.3375,53008.5,1.0000,0.9997,0.9832,1.0000,0.0246,0.0000,0.0200,0.0876
2327.59,1365.52,race_to_bottom,-0.9606,0.9911,0.0305,0.000,5.06979e+08,5.73166e+06,41928.1,1.84419e+09,1.34298e+09,1.07439e+09,2.68597e+08,9246.1,1.81887e+07,10891.1,1.525,1672.37,4.8879e+08,9195.67,48.475,53159.3,0.9913,1.0000,0.9731,1.0000,0.0400,0.0000,0.0421,0.0400
2413.79,1365.52,race_to_bottom,-0.9569,0.9946,0.0377,0.000,5.70441e+08,5.71985e+06,60932.8,1.91032e+09,1.34566e+09,1.07653e+09,2.69133e+08,10403.5,1.80668e+07,8540.29,1.89375,2076.75,5.52374e+08,10473.8,48.1063,52754.9,1.0000,1.0000,0.9784,0.9999,0.0400,0.0000,0.0709,0.0400
2500,1365.52,race_to_bottom,-0.9819,0.9969,0.0150,0.000,6.40336e+08,5.76472e+06,21522.7,1.98694e+09,1.35239e+09,1.08191e+09,2.70477e+08,11678.2,1.03485e+07,14425.3,0.75,822.475,6.29988e+08,11664.7,49.25,54009.2,1.0000,0.9999,0.9881,0.9997,0.0000,0.0000,0.0200,0.0400
0,1410.34,green_club,0.9597,0.0203,0.9800,1.000,-1.85733e+07,4.35119e+06,6388.71,0,2.29309e+07,1.83447e+07,4.58618e+06,-338.734,-3.23866e+06,-60.2709,49,53735,-1.53347e+07,-13983.4,1,1096.63,0.0304,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
86.2069,1410.34,green_club,0.9632,0.0168,0.9800,1.000,4.28484e+07,4.35001e+06,4822.88,5.94893e+07,2.09958e+07,1.67966e+07,4.19916e+06,781.453,5.61012e+07,1044.03,49,53735,-1.32529e+07,-12085.1,1,1096.63,0.0161,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
172.414,1410.34,green_club,0.9638,0.0162,0.9800,1.000,1.04111e+08,4.34991e+06,4586.49,1.18977e+08,1.92207e+07,1.53765e+07,3.84414e+06,1898.74,1.14795e+08,2136.31,49,53735,-1.06837e+07,-9742.25,1,1096.63,0.0137,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
258.621,1410.34,green_club,0.9617,0.0183,0.9800,1.000,1.61009e+08,4.34865e+06,4848.76,1.78436e+08,2.178e+07,1.7424e+07,4.35601e+06,2936.42,1.72347e+08,3207.36,49,53735,-1.13384e+07,-10339.3,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
344.828,1410.34,green_club,0.9617,0.0183,0.9800,1.000,2.20487e+08,4.34865e+06,4848.76,2.37914e+08,2.178e+07,1.7424e+07,4.35601e+06,4021.17,2.30561e+08,4290.7,49,53735,-1.00734e+07,-9185.71,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
431.034,1410.34,green_club,0.9617,0.0183,0.9800,1.000,2.79966e+08,4.34865e+06,4848.76,2.97393e+08,2.178e+07,1.7424e+07,4.35601e+06,5105.92,2.88774e+08,5374.04,49,53735,-8.80833e+06,-8032.16,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
517.241,1410.34,green_club,0.9617,0.0183,0.9800,1.000,3.39444e+08,4.34865e+06,4848.76,3.56871e+08,2.178e+07,1.7424e+07,4.35601e+06,6190.67,3.46988e+08,6457.39,49,53735,-7.5433e+06,-6878.6,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
603.448,1410.34,green_club,0.9617,0.0183,0.9800,1.000,3.98923e+08,4.34865e+06,4848.76,4.1635e+08,2.178e+07,1.7424e+07,4.35601e+06,7275.41,4.05201e+08,7540.73,49,53735,-6.27828e+06,-5725.05,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
689.655,1410.34,green_club,0.9617,0.0183,0.9800,1.000,4.58402e+08,4.34865e+06,4848.76,4.75828e+08,2.178e+07,1.7424e+07,4.35601e+06,8360.16,4.63415e+08,8624.07,49,53735,-5.01325e+06,-4571.5,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
775.862,1410.34,green_club,0.9617,0.0183,0.9800,1.000,5.1788e+08,4.34865e+06,4848.76,5.35307e+08,2.178e+07,1.7424e+07,4.35601e+06,9444.91,5.21628e+08,9707.42,49,53735,-3.74823e+06,-3417.94,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
862.069,1410.34,green_club,0.9617,0.0183,0.9800,1.000,5.77359e+08,4.34865e+06,4848.76,5.94785e+08,2.178e+07,1.7424e+07,4.35601e+06,10529.7,5.79842e+08,10790.8,49,53735,-2.4832e+06,-2264.39,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
948.276,1410.34,green_club,0.9617,0.0183,0.9800,1.000,6.36837e+08,4.34865e+06,4848.76,6.54264e+08,2.178e+07,1.7424e+07,4.35601e+06,11614.4,6.38055e+08,11874.1,49,53735,-1.21818e+06,-1110.83,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1034.48,1410.34,green_club,0.9617,0.0183,0.9800,1.000,6.96316e+08,4.34865e+06,4848.76,7.13742e+08,2.178e+07,1.7424e+07,4.35601e+06,12699.2,6.96269e+08,12957.4,49,53735,46846.8,42.7187,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1120.69,1410.34,green_club,0.9617,0.0183,0.9800,1.000,7.55794e+08,4.34865e+06,4848.76,7.73221e+08,2.178e+07,1.7424e+07,4.35601e+06,13783.9,7.54482e+08,14040.8,49,53735,1.31187e+06,1196.27,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1206.9,1410.34,green_club,0.9617,0.0183,0.9800,1.000,8.15273e+08,4.34865e+06,4848.76,8.32699e+08,2.178e+07,1.7424e+07,4.35601e+06,14868.6,8.12696e+08,15124.1,49,53735,2.5769e+06,2349.83,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1293.1,1410.34,green_club,0.9617,0.0183,0.9800,1.000,8.74751e+08,4.34865e+06,4848.76,8.92178e+08,2.178e+07,1.7424e+07,4.35601e+06,15953.4,8.70909e+08,16207.5,49,53735,3.84192e+06,3503.38,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1379.31,1410.34,green_club,0.9617,0.0183,0.9800,1.000,9.3423e+08,4.34865e+06,4848.76,9.51656e+08,2.178e+07,1.7424e+07,4.35601e+06,17038.1,9.29123e+08,17290.8,49,53735,5.10695e+06,4656.93,1,1096.63,0.0221,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1465.52,1410.34,green_club,0.9627,0.0173,0.9800,1.000,9.95687e+08,4.3499e+06,4431.9,1.0113e+09,1.99686e+07,1.59748e+07,3.99371e+06,18159,9.88133e+08,18389,49,53735,7.55373e+06,6888.11,1,1096.63,0.0182,0.0150,0.0195,0.0164,0.9800,0.9800,0.9800,0.9800
1551.72,1410.34,green_club,0.9624,0.0176,0.9800,1.000,1.05458e+09,4.34489e+06,4337.81,1.07014e+09,1.99133e+07,1.59306e+07,3.98265e+06,19233.1,1.04576e+09,19461.5,49,53735,8.81829e+06,8041.24,1,1096.63,0.0182,0.0150,0.0208,0.0164,0.9800,0.9800,0.9800,0.9800
1637.93,1410.34,green_club,0.9602,0.0199,0.9800,1.000,1.11232e+09,4.34253e+06,6903,1.12929e+09,2.13174e+07,1.70539e+07,4.26348e+06,20286.1,1.10216e+09,20511,49,53735,1.01633e+07,9267.69,1,1096.63,0.0182,0.0150,0.0207,0.0255,0.9800,0.9800,0.9800,0.9800
1724.14,1410.34,green_club,0.9605,0.0195,0.9800,1.000,1.17076e+09,4.33306e+06,7690.84,1.18736e+09,2.09441e+07,1.67553e+07,4.18882e+06,21351.8,1.15875e+09,21564.1,49,53735,1.20089e+07,10950.7,1,1096.63,0.0182,0.0210,0.0173,0.0215,0.9800,0.9800,0.9800,0.9800
1810.34,1410.34,green_club,0.9639,0.0161,0.9800,1.000,1.2336e+09,4.33787e+06,5055.43,1.24747e+09,1.8208e+07,1.45664e+07,3.6416e+06,22498,1.21952e+09,22695.1,49,53735,1.40804e+07,12839.6,1,1096.63,0.0129,0.0240,0.0173,0.0104,0.9800,0.9800,0.9800,0.9800
